50 50
72,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,74,
70,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,66,71,
70,58,60,61,58,58,58,58,55,56,57,60,61,55,56,57,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,60,61,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,71,
70,58,62,63,58,60,61,58,52,53,54,62,63,49,50,51,58,58,58,60,61,58,58,60,61,58,58,58,58,58,58,58,62,63,58,58,58,58,60,61,58,60,61,58,58,58,58,58,58,71,
70,58,58,58,58,62,63,58,46,47,48,58,58,43,44,45,58,58,58,62,63,58,58,62,63,58,58,58,58,58,58,58,58,58,58,55,56,57,62,63,58,62,63,58,58,58,58,58,58,71,
70,58,58,58,58,58,58,58,40,41,42,58,58,37,38,39,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,52,53,54,58,58,58,58,58,58,58,60,61,58,58,71,
70,58,58,60,61,58,58,58,34,35,36,58,58,31,32,33,58,58,58,58,60,61,58,58,60,61,58,58,60,61,58,58,58,58,58,46,47,48,58,58,58,58,58,58,58,62,63,58,58,71,
70,58,58,62,63,58,58,58,1,2,3,58,58,1,2,3,58,60,61,58,62,63,58,58,62,63,58,58,62,63,58,58,58,58,58,40,41,42,58,58,58,58,58,58,58,58,58,58,58,71,
70,58,58,58,58,58,58,58,6,15,8,58,58,6,15,8,58,62,63,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,34,35,36,58,58,58,60,61,58,58,58,58,58,58,71,
70,58,60,61,1,2,2,2,10,7,9,2,2,10,7,8,58,58,58,58,58,58,58,58,58,58,58,58,58,58,60,61,58,58,58,1,2,3,58,58,58,62,63,58,58,58,58,58,58,71,
70,58,62,63,6,15,7,7,7,7,7,7,7,7,7,8,60,61,58,58,58,60,61,58,58,60,61,58,58,58,62,63,58,58,58,6,7,8,58,58,58,58,58,58,58,58,58,58,58,71,
70,58,58,58,6,7,4,12,12,12,12,12,12,12,12,13,62,63,60,61,58,62,63,58,58,62,63,58,58,58,58,58,58,58,58,6,7,8,58,58,58,58,58,58,60,61,58,58,58,71,
70,58,58,58,6,7,8,58,58,58,58,58,58,58,58,58,58,58,62,63,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,6,7,8,58,58,58,58,58,58,62,63,58,58,58,71,
70,58,58,58,6,7,8,58,60,61,58,58,60,61,58,55,56,57,58,58,55,56,57,60,61,58,58,58,58,58,58,58,58,58,58,6,7,8,58,58,58,58,58,58,58,58,58,58,58,71,
70,58,58,58,6,7,8,58,62,63,58,58,62,63,58,52,53,54,58,58,49,50,51,62,63,58,58,60,61,58,1,2,2,2,2,10,7,8,58,58,58,58,58,58,58,58,58,58,58,71,
70,58,58,58,6,15,8,58,58,58,58,58,58,58,58,46,47,48,58,58,43,44,45,58,58,58,58,62,63,58,6,7,15,15,15,15,15,8,58,58,58,58,58,58,58,58,58,58,58,71,
70,58,58,58,6,15,8,58,60,61,58,58,58,58,58,40,41,42,58,58,37,38,39,58,58,58,58,58,58,58,6,7,4,12,12,12,12,13,60,61,58,58,58,55,56,57,58,58,58,71,
70,58,58,58,6,15,8,58,62,63,58,58,58,58,58,34,35,36,58,58,31,32,33,58,58,58,58,58,58,58,6,7,8,58,58,58,58,58,62,63,58,58,58,49,50,51,58,58,58,71,
70,58,58,58,6,15,8,58,58,58,58,58,58,58,58,1,2,3,58,58,1,2,3,58,58,58,58,60,61,58,6,15,8,58,58,58,58,58,58,58,58,58,58,43,44,45,58,58,58,71,
70,58,60,61,6,7,8,58,58,58,58,58,60,61,58,6,15,8,58,58,6,15,8,58,58,58,58,62,63,58,6,15,8,60,61,58,58,58,58,58,58,58,58,37,38,39,58,58,58,71,
70,58,62,63,6,7,8,58,58,58,58,58,62,63,1,10,7,8,58,58,6,15,8,58,58,58,58,58,58,58,6,15,8,62,63,58,58,58,60,61,58,58,58,31,32,33,58,58,58,71,
70,58,58,58,6,7,8,58,58,58,58,58,58,58,6,15,4,13,58,58,6,15,9,2,2,2,2,2,2,2,10,15,8,58,58,58,58,58,62,63,58,58,58,1,2,3,58,58,58,71,
70,58,58,58,6,7,8,58,58,58,58,58,58,58,6,7,8,58,58,58,6,7,7,15,15,15,15,15,15,15,15,7,8,58,58,58,58,58,58,58,60,61,58,6,15,8,58,58,58,71,
70,58,58,58,6,7,8,58,58,58,58,58,58,58,6,15,9,2,2,2,10,7,4,12,12,12,12,12,12,5,15,7,8,58,60,61,58,58,58,58,62,63,58,6,7,8,58,58,58,71,
70,58,58,58,6,15,8,58,60,61,58,60,61,58,6,15,7,7,7,7,7,7,8,58,58,58,58,58,58,6,15,7,8,58,62,63,58,58,58,58,58,58,58,6,7,8,58,58,58,71,
70,58,58,58,6,15,8,58,62,63,58,62,63,58,11,12,12,12,12,12,12,12,13,58,60,61,60,61,58,6,15,7,8,58,58,58,58,58,58,58,58,58,58,6,7,9,3,58,58,71,
70,58,60,61,6,15,8,58,58,58,58,58,58,58,60,61,58,58,60,61,58,58,58,58,62,63,62,63,58,6,15,7,8,58,58,58,58,58,58,1,2,2,2,10,15,7,8,58,58,71,
70,58,62,63,6,15,8,58,58,58,58,58,58,58,62,63,58,58,62,63,58,58,58,58,58,58,58,58,58,6,15,7,9,2,2,2,2,2,2,10,15,15,7,7,7,7,8,58,58,71,
70,58,58,58,6,7,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,7,7,15,7,7,7,7,15,7,15,7,4,12,12,12,12,13,58,58,71,
70,58,58,58,6,7,15,15,7,7,15,15,15,7,7,15,7,15,15,15,15,7,7,15,15,15,15,15,15,15,7,7,7,4,12,12,12,12,12,12,12,13,58,58,58,58,58,58,58,71,
70,58,58,58,6,7,7,7,7,7,7,15,15,15,15,7,15,15,15,15,15,15,15,15,7,7,7,7,7,14,14,15,7,8,58,58,58,58,58,58,58,60,61,58,58,58,58,58,58,71,
70,58,58,58,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,14,15,4,12,12,12,12,12,5,15,8,58,58,58,58,58,58,58,62,63,58,58,58,60,61,58,71,
70,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,6,7,15,8,58,58,58,58,58,6,15,9,3,58,58,58,58,58,58,58,58,58,58,58,62,63,58,71,
70,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,6,7,15,8,58,60,61,58,58,6,7,7,8,58,60,61,58,58,58,58,58,58,58,58,58,58,58,71,
70,58,58,60,61,58,58,58,58,58,58,58,58,58,58,58,60,61,58,58,58,58,6,7,7,8,58,62,63,58,58,11,5,7,8,58,62,63,58,58,58,58,60,61,58,58,58,58,58,71,
70,58,58,62,63,58,60,61,58,60,61,58,58,58,58,58,62,63,58,58,58,58,6,14,7,9,3,58,58,58,58,58,6,15,8,58,58,58,58,58,58,58,62,63,60,61,58,58,58,71,
70,58,58,58,58,58,62,63,58,62,63,58,58,58,58,58,58,58,58,58,58,58,11,5,15,15,8,58,58,58,58,58,6,7,8,58,60,61,58,58,58,58,58,58,62,63,58,58,58,71,
70,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,6,15,15,8,58,58,60,61,58,6,7,9,3,62,63,58,58,58,58,58,58,58,58,58,58,58,71,
70,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,60,61,58,58,58,6,14,15,8,58,58,62,63,58,6,7,15,8,58,58,58,55,56,57,58,58,55,56,57,58,58,71,
70,58,58,58,60,61,58,58,60,61,58,58,58,58,58,58,58,58,62,63,58,58,58,6,14,15,8,58,58,58,58,58,11,5,7,8,58,58,58,52,53,54,58,58,49,50,51,58,58,71,
70,58,58,58,62,63,58,58,62,63,58,58,58,58,58,58,58,58,58,58,58,58,58,6,14,15,8,58,58,58,58,58,58,6,7,8,58,58,58,46,47,48,58,58,43,44,45,58,58,71,
70,58,58,58,58,58,58,58,58,58,58,60,61,58,58,58,58,58,58,58,58,58,58,6,15,14,8,58,58,58,58,58,58,6,7,8,58,58,58,40,41,42,58,58,37,38,39,58,58,71,
70,58,58,58,58,58,58,58,58,58,58,62,63,58,58,58,58,58,58,58,58,58,58,6,14,14,8,60,61,58,58,58,58,6,15,8,58,58,58,34,35,36,58,58,31,32,33,58,58,71,
70,58,58,60,61,58,58,58,58,58,58,58,58,58,60,61,58,58,58,58,58,58,58,6,14,14,8,62,63,58,58,58,58,6,15,8,58,58,58,1,2,3,58,58,1,2,3,58,58,71,
70,58,58,62,63,58,58,58,58,60,61,58,58,58,62,63,58,58,58,58,60,61,58,6,15,14,8,58,58,58,60,61,58,6,15,9,2,2,2,10,7,9,2,2,10,7,8,58,58,71,
70,58,58,58,58,58,58,58,58,62,63,58,58,58,58,58,58,58,58,58,62,63,58,6,14,15,8,58,58,58,62,63,58,6,15,7,7,7,7,7,7,7,15,15,7,15,8,58,58,71,
70,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,6,14,15,8,58,58,58,58,58,58,11,12,12,12,12,12,12,12,12,12,12,12,12,13,58,58,71,
70,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,6,14,14,8,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,71,
67,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,75,14,14,76,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,69,
64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,77,30,30,78,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,66
